Gene stable ID	Protein stable ID
ENSJJAG00000015753	ENSJJAP00000012843
ENSJJAG00000015754	ENSJJAP00000012844
ENSJJAG00000015755	ENSJJAP00000012825
ENSJJAG00000015756	ENSJJAP00000012824
ENSJJAG00000015757	ENSJJAP00000012823
ENSJJAG00000015758	ENSJJAP00000012822
ENSJJAG00000015759	ENSJJAP00000012820
ENSJJAG00000015760	ENSJJAP00000012833
ENSJJAG00000015761	ENSJJAP00000012847
ENSJJAG00000015762	ENSJJAP00000012831
ENSJJAG00000015762	ENSJJAP00000012838
ENSJJAG00000015763	ENSJJAP00000012835
ENSJJAG00000015764	ENSJJAP00000012834
ENSJJAG00000015765	ENSJJAP00000012828
ENSJJAG00000015766	ENSJJAP00000012829
ENSJJAG00000015767	ENSJJAP00000012832
ENSJJAG00000015768	ENSJJAP00000012841
ENSJJAG00000015769	ENSJJAP00000012830
ENSJJAG00000015769	ENSJJAP00000012837
ENSJJAG00000015770	ENSJJAP00000012877
ENSJJAG00000015771	ENSJJAP00000012842
ENSJJAG00000015772	ENSJJAP00000012853
ENSJJAG00000015773	ENSJJAP00000012845
ENSJJAG00000015774	ENSJJAP00000012846
ENSJJAG00000015775	ENSJJAP00000012851
ENSJJAG00000015775	ENSJJAP00000012855
ENSJJAG00000015775	ENSJJAP00000012857
ENSJJAG00000015776	ENSJJAP00000012919
ENSJJAG00000015776	ENSJJAP00000012932
ENSJJAG00000015777	ENSJJAP00000012854
ENSJJAG00000015778	ENSJJAP00000012856
ENSJJAG00000015779	ENSJJAP00000012873
ENSJJAG00000015780	ENSJJAP00000012848
ENSJJAG00000015781	ENSJJAP00000012860
ENSJJAG00000015782	ENSJJAP00000012850
ENSJJAG00000015783	ENSJJAP00000012849
ENSJJAG00000015784	ENSJJAP00000012852
ENSJJAG00000015785	ENSJJAP00000012862
ENSJJAG00000015786	ENSJJAP00000012861
ENSJJAG00000015787	ENSJJAP00000012879
ENSJJAG00000015788	ENSJJAP00000012859
ENSJJAG00000015789	ENSJJAP00000012869
ENSJJAG00000015790	ENSJJAP00000012864
ENSJJAG00000015791	ENSJJAP00000012866
ENSJJAG00000015792	ENSJJAP00000012865
ENSJJAG00000015793	ENSJJAP00000012875
ENSJJAG00000015794	ENSJJAP00000012867
ENSJJAG00000015794	ENSJJAP00000012870
ENSJJAG00000015795	ENSJJAP00000012868
ENSJJAG00000015795	ENSJJAP00000012871
ENSJJAG00000015796	ENSJJAP00000012872
ENSJJAG00000015797	ENSJJAP00000012886
ENSJJAG00000015797	ENSJJAP00000012890
ENSJJAG00000015798	ENSJJAP00000012884
ENSJJAG00000015799	ENSJJAP00000012918
ENSJJAG00000015799	ENSJJAP00000012925
ENSJJAG00000015800	ENSJJAP00000012874
ENSJJAG00000015801	ENSJJAP00000012880
ENSJJAG00000015802	ENSJJAP00000012878
ENSJJAG00000015803	ENSJJAP00000012885
ENSJJAG00000015803	ENSJJAP00000012889
ENSJJAG00000015803	ENSJJAP00000012893
ENSJJAG00000015804	ENSJJAP00000012916
ENSJJAG00000015804	ENSJJAP00000012920
ENSJJAG00000015804	ENSJJAP00000012922
ENSJJAG00000015804	ENSJJAP00000012929
ENSJJAG00000015805	ENSJJAP00000012882
ENSJJAG00000015806	ENSJJAP00000012883
ENSJJAG00000015807	ENSJJAP00000012895
ENSJJAG00000015808	ENSJJAP00000012887
ENSJJAG00000015809	ENSJJAP00000012966
ENSJJAG00000015809	ENSJJAP00000012969
ENSJJAG00000015810	ENSJJAP00000012891
ENSJJAG00000015811	ENSJJAP00000012901
ENSJJAG00000015812	ENSJJAP00000012892
ENSJJAG00000015813	ENSJJAP00000012894
ENSJJAG00000015814	ENSJJAP00000012898
ENSJJAG00000015815	ENSJJAP00000012917
ENSJJAG00000015816	ENSJJAP00000012943
ENSJJAG00000015816	ENSJJAP00000012949
ENSJJAG00000015817	ENSJJAP00000012899
ENSJJAG00000015818	ENSJJAP00000012903
ENSJJAG00000015819	ENSJJAP00000012900
ENSJJAG00000015820	ENSJJAP00000012902
ENSJJAG00000015820	ENSJJAP00000012904
ENSJJAG00000015821	ENSJJAP00000012908
ENSJJAG00000015822	ENSJJAP00000012906
ENSJJAG00000015822	ENSJJAP00000012910
ENSJJAG00000015823	ENSJJAP00000012909
ENSJJAG00000015824	ENSJJAP00000012913
ENSJJAG00000015825	ENSJJAP00000012911
ENSJJAG00000015826	ENSJJAP00000012914
ENSJJAG00000015827	ENSJJAP00000012915
ENSJJAG00000015828	ENSJJAP00000012924
ENSJJAG00000015829	ENSJJAP00000012952
ENSJJAG00000015829	ENSJJAP00000012956
ENSJJAG00000015829	ENSJJAP00000012958
ENSJJAG00000015830	ENSJJAP00000012921
ENSJJAG00000015832	ENSJJAP00000012926
ENSJJAG00000015832	ENSJJAP00000012931
ENSJJAG00000015833	ENSJJAP00000012923
ENSJJAG00000015834	ENSJJAP00000012946
ENSJJAG00000015834	ENSJJAP00000012951
ENSJJAG00000015834	ENSJJAP00000012954
ENSJJAG00000015835	ENSJJAP00000012933
ENSJJAG00000015835	ENSJJAP00000012936
ENSJJAG00000015836	ENSJJAP00000012938
ENSJJAG00000015836	ENSJJAP00000012939
ENSJJAG00000015836	ENSJJAP00000012942
ENSJJAG00000015836	ENSJJAP00000012944
ENSJJAG00000015837	ENSJJAP00000012927
ENSJJAG00000015838	ENSJJAP00000012928
ENSJJAG00000015839	ENSJJAP00000012930
ENSJJAG00000015840	ENSJJAP00000012934
ENSJJAG00000015841	ENSJJAP00000012937
ENSJJAG00000015842	ENSJJAP00000012947
ENSJJAG00000015843	ENSJJAP00000012935
ENSJJAG00000015844	ENSJJAP00000012979
ENSJJAG00000015844	ENSJJAP00000012993
ENSJJAG00000015845	ENSJJAP00000012940
ENSJJAG00000015846	ENSJJAP00000012960
ENSJJAG00000015846	ENSJJAP00000012965
ENSJJAG00000015847	ENSJJAP00000012941
ENSJJAG00000015848	ENSJJAP00000012945
ENSJJAG00000015849	ENSJJAP00000012959
ENSJJAG00000015849	ENSJJAP00000012961
ENSJJAG00000015850	ENSJJAP00000012948
ENSJJAG00000015851	ENSJJAP00000012950
ENSJJAG00000015851	ENSJJAP00000012953
ENSJJAG00000015852	ENSJJAP00000012962
ENSJJAG00000015853	ENSJJAP00000012955
ENSJJAG00000015854	ENSJJAP00000012957
ENSJJAG00000015855	ENSJJAP00000012964
ENSJJAG00000015856	ENSJJAP00000012991
ENSJJAG00000015856	ENSJJAP00000012995
ENSJJAG00000015857	ENSJJAP00000012970
ENSJJAG00000015858	ENSJJAP00000012963
ENSJJAG00000015859	ENSJJAP00000012968
ENSJJAG00000015860	ENSJJAP00000012967
ENSJJAG00000015861	ENSJJAP00000012975
ENSJJAG00000015861	ENSJJAP00000012980
ENSJJAG00000015862	ENSJJAP00000013012
ENSJJAG00000015862	ENSJJAP00000013020
ENSJJAG00000015862	ENSJJAP00000013028
ENSJJAG00000015862	ENSJJAP00000013030
ENSJJAG00000015863	ENSJJAP00000012973
ENSJJAG00000015864	ENSJJAP00000012982
ENSJJAG00000015864	ENSJJAP00000012989
ENSJJAG00000015864	ENSJJAP00000012996
ENSJJAG00000015865	ENSJJAP00000012976
ENSJJAG00000015866	ENSJJAP00000012978
ENSJJAG00000015867	ENSJJAP00000013009
ENSJJAG00000015867	ENSJJAP00000013017
ENSJJAG00000015868	ENSJJAP00000012985
ENSJJAG00000015869	ENSJJAP00000013026
ENSJJAG00000015869	ENSJJAP00000013033
ENSJJAG00000015870	ENSJJAP00000012972
ENSJJAG00000015871	ENSJJAP00000012971
ENSJJAG00000015872	ENSJJAP00000012981
ENSJJAG00000015872	ENSJJAP00000012987
ENSJJAG00000015873	ENSJJAP00000013006
ENSJJAG00000015874	ENSJJAP00000012992
ENSJJAG00000015875	ENSJJAP00000012974
ENSJJAG00000015876	ENSJJAP00000012986
ENSJJAG00000015877	ENSJJAP00000012977
ENSJJAG00000015878	ENSJJAP00000012990
ENSJJAG00000015879	ENSJJAP00000012988
ENSJJAG00000015880	ENSJJAP00000012999
ENSJJAG00000015880	ENSJJAP00000013001
ENSJJAG00000015880	ENSJJAP00000013004
ENSJJAG00000015881	ENSJJAP00000012984
ENSJJAG00000015882	ENSJJAP00000013034
ENSJJAG00000015882	ENSJJAP00000013040
ENSJJAG00000015883	ENSJJAP00000012983
ENSJJAG00000015884	ENSJJAP00000012994
ENSJJAG00000015884	ENSJJAP00000012997
ENSJJAG00000015885	ENSJJAP00000013002
ENSJJAG00000015885	ENSJJAP00000013007
ENSJJAG00000015886	ENSJJAP00000012998
ENSJJAG00000015887	ENSJJAP00000013000
ENSJJAG00000015888	ENSJJAP00000013005
ENSJJAG00000015889	ENSJJAP00000013003
ENSJJAG00000015891	ENSJJAP00000013016
ENSJJAG00000015892	ENSJJAP00000013029
ENSJJAG00000015894	ENSJJAP00000013008
ENSJJAG00000015894	ENSJJAP00000013010
ENSJJAG00000015895	ENSJJAP00000013011
ENSJJAG00000015896	ENSJJAP00000013018
ENSJJAG00000015897	ENSJJAP00000013024
ENSJJAG00000015898	ENSJJAP00000013013
ENSJJAG00000015899	ENSJJAP00000013015
ENSJJAG00000015900	ENSJJAP00000013014
ENSJJAG00000015901	ENSJJAP00000013019
ENSJJAG00000015902	ENSJJAP00000013022
ENSJJAG00000015903	ENSJJAP00000013045
ENSJJAG00000015903	ENSJJAP00000013054
ENSJJAG00000015904	ENSJJAP00000013035
ENSJJAG00000015904	ENSJJAP00000013038
ENSJJAG00000015904	ENSJJAP00000013041
ENSJJAG00000015904	ENSJJAP00000013049
ENSJJAG00000015905	ENSJJAP00000013021
ENSJJAG00000015906	ENSJJAP00000013023
ENSJJAG00000015907	ENSJJAP00000013025
ENSJJAG00000015908	ENSJJAP00000013066
ENSJJAG00000015908	ENSJJAP00000013073
ENSJJAG00000015908	ENSJJAP00000013078
ENSJJAG00000015909	ENSJJAP00000013031
ENSJJAG00000015910	ENSJJAP00000013027
ENSJJAG00000015911	ENSJJAP00000013036
ENSJJAG00000015912	ENSJJAP00000013032
ENSJJAG00000015913	ENSJJAP00000013053
ENSJJAG00000015914	ENSJJAP00000013042
ENSJJAG00000015914	ENSJJAP00000013048
ENSJJAG00000015915	ENSJJAP00000013075
ENSJJAG00000015915	ENSJJAP00000013080
ENSJJAG00000015915	ENSJJAP00000013082
ENSJJAG00000015916	ENSJJAP00000013039
ENSJJAG00000015917	ENSJJAP00000013037
ENSJJAG00000015917	ENSJJAP00000013046
ENSJJAG00000015917	ENSJJAP00000013050
ENSJJAG00000015918	ENSJJAP00000013052
ENSJJAG00000015919	ENSJJAP00000013044
ENSJJAG00000015920	ENSJJAP00000013043
ENSJJAG00000015921	ENSJJAP00000013058
ENSJJAG00000015922	ENSJJAP00000013051
ENSJJAG00000015923	ENSJJAP00000013047
ENSJJAG00000015924	ENSJJAP00000013062
ENSJJAG00000015925	ENSJJAP00000013056
ENSJJAG00000015925	ENSJJAP00000013059
ENSJJAG00000015926	ENSJJAP00000013055
ENSJJAG00000015927	ENSJJAP00000013074
ENSJJAG00000015928	ENSJJAP00000013064
ENSJJAG00000015928	ENSJJAP00000013071
ENSJJAG00000015929	ENSJJAP00000013063
ENSJJAG00000015930	ENSJJAP00000013060
ENSJJAG00000015931	ENSJJAP00000013057
ENSJJAG00000015932	ENSJJAP00000013067
ENSJJAG00000015932	ENSJJAP00000013072
ENSJJAG00000015933	ENSJJAP00000013061
ENSJJAG00000015934	ENSJJAP00000013069
ENSJJAG00000015935	ENSJJAP00000013070
ENSJJAG00000015936	ENSJJAP00000013077
ENSJJAG00000015936	ENSJJAP00000013079
ENSJJAG00000015937	ENSJJAP00000013068
ENSJJAG00000015938	ENSJJAP00000013065
ENSJJAG00000015939	ENSJJAP00000013076
ENSJJAG00000015940	ENSJJAP00000013095
ENSJJAG00000015941	ENSJJAP00000013088
ENSJJAG00000015942	ENSJJAP00000013081
ENSJJAG00000015943	ENSJJAP00000013083
ENSJJAG00000015944	ENSJJAP00000013084
ENSJJAG00000015945	ENSJJAP00000013091
ENSJJAG00000015946	ENSJJAP00000013243
ENSJJAG00000015946	ENSJJAP00000013257
ENSJJAG00000015947	ENSJJAP00000013086
ENSJJAG00000015948	ENSJJAP00000013085
ENSJJAG00000015949	ENSJJAP00000013087
ENSJJAG00000015950	ENSJJAP00000013098
ENSJJAG00000015951	ENSJJAP00000013119
ENSJJAG00000015951	ENSJJAP00000013121
ENSJJAG00000015952	ENSJJAP00000013092
ENSJJAG00000015953	ENSJJAP00000013089
ENSJJAG00000015954	ENSJJAP00000013101
ENSJJAG00000015955	ENSJJAP00000013094
ENSJJAG00000015956	ENSJJAP00000013093
ENSJJAG00000015957	ENSJJAP00000013224
ENSJJAG00000015957	ENSJJAP00000013235
ENSJJAG00000015958	ENSJJAP00000013126
ENSJJAG00000015959	ENSJJAP00000013096
ENSJJAG00000015960	ENSJJAP00000013090
ENSJJAG00000015961	ENSJJAP00000013110
ENSJJAG00000015962	ENSJJAP00000013104
ENSJJAG00000015962	ENSJJAP00000013106
ENSJJAG00000015963	ENSJJAP00000013097
ENSJJAG00000015963	ENSJJAP00000013099
ENSJJAG00000015964	ENSJJAP00000013123
ENSJJAG00000015964	ENSJJAP00000013128
ENSJJAG00000015965	ENSJJAP00000013114
ENSJJAG00000015965	ENSJJAP00000013117
ENSJJAG00000015966	ENSJJAP00000013107
ENSJJAG00000015966	ENSJJAP00000013111
ENSJJAG00000015966	ENSJJAP00000013116
ENSJJAG00000015966	ENSJJAP00000013122
ENSJJAG00000015967	ENSJJAP00000013103
ENSJJAG00000015968	ENSJJAP00000013154
ENSJJAG00000015968	ENSJJAP00000013157
ENSJJAG00000015970	ENSJJAP00000013141
ENSJJAG00000015971	ENSJJAP00000013102
ENSJJAG00000015972	ENSJJAP00000013109
ENSJJAG00000015972	ENSJJAP00000013113
ENSJJAG00000015973	ENSJJAP00000013100
ENSJJAG00000015974	ENSJJAP00000013127
ENSJJAG00000015975	ENSJJAP00000013112
ENSJJAG00000015975	ENSJJAP00000013120
ENSJJAG00000015976	ENSJJAP00000013105
ENSJJAG00000015977	ENSJJAP00000013108
ENSJJAG00000015978	ENSJJAP00000013135
ENSJJAG00000015978	ENSJJAP00000013143
ENSJJAG00000015979	ENSJJAP00000013115
ENSJJAG00000015979	ENSJJAP00000013118
ENSJJAG00000015980	ENSJJAP00000013131
ENSJJAG00000015980	ENSJJAP00000013145
ENSJJAG00000015980	ENSJJAP00000013148
ENSJJAG00000015981	ENSJJAP00000013124
ENSJJAG00000015982	ENSJJAP00000013132
ENSJJAG00000015982	ENSJJAP00000013140
ENSJJAG00000015982	ENSJJAP00000013144
ENSJJAG00000015983	ENSJJAP00000013125
ENSJJAG00000015984	ENSJJAP00000013134
ENSJJAG00000015986	ENSJJAP00000013149
ENSJJAG00000015986	ENSJJAP00000013160
ENSJJAG00000015986	ENSJJAP00000013165
ENSJJAG00000015987	ENSJJAP00000013138
ENSJJAG00000015988	ENSJJAP00000013136
ENSJJAG00000015989	ENSJJAP00000013130
ENSJJAG00000015990	ENSJJAP00000013189
ENSJJAG00000015991	ENSJJAP00000013150
ENSJJAG00000015991	ENSJJAP00000013153
ENSJJAG00000015992	ENSJJAP00000013129
ENSJJAG00000015992	ENSJJAP00000013133
ENSJJAG00000015993	ENSJJAP00000013137
ENSJJAG00000015993	ENSJJAP00000013142
ENSJJAG00000015994	ENSJJAP00000013152
ENSJJAG00000015994	ENSJJAP00000013155
ENSJJAG00000015995	ENSJJAP00000013146
ENSJJAG00000015996	ENSJJAP00000013139
ENSJJAG00000015997	ENSJJAP00000013147
ENSJJAG00000015998	ENSJJAP00000013158
ENSJJAG00000015999	ENSJJAP00000013151
ENSJJAG00000016000	ENSJJAP00000013164
ENSJJAG00000016001	ENSJJAP00000013161
ENSJJAG00000016001	ENSJJAP00000013163
ENSJJAG00000016002	ENSJJAP00000013190
ENSJJAG00000016003	ENSJJAP00000013156
ENSJJAG00000016004	ENSJJAP00000013169
ENSJJAG00000016004	ENSJJAP00000013172
ENSJJAG00000016005	ENSJJAP00000013180
ENSJJAG00000016006	ENSJJAP00000013159
ENSJJAG00000016007	ENSJJAP00000013162
ENSJJAG00000016008	ENSJJAP00000013166
ENSJJAG00000016008	ENSJJAP00000013170
ENSJJAG00000016009	ENSJJAP00000013167
ENSJJAG00000016010	ENSJJAP00000013168
ENSJJAG00000016011	ENSJJAP00000013171
ENSJJAG00000016012	ENSJJAP00000013173
ENSJJAG00000016013	ENSJJAP00000013192
ENSJJAG00000016013	ENSJJAP00000013195
ENSJJAG00000016014	ENSJJAP00000013175
ENSJJAG00000016014	ENSJJAP00000013182
ENSJJAG00000016015	ENSJJAP00000013174
ENSJJAG00000016016	ENSJJAP00000013176
ENSJJAG00000016016	ENSJJAP00000013179
ENSJJAG00000016016	ENSJJAP00000013183
ENSJJAG00000016017	ENSJJAP00000013177
ENSJJAG00000016018	ENSJJAP00000013187
ENSJJAG00000016018	ENSJJAP00000013191
ENSJJAG00000016019	ENSJJAP00000013178
ENSJJAG00000016020	ENSJJAP00000013184
ENSJJAG00000016021	ENSJJAP00000013181
ENSJJAG00000016022	ENSJJAP00000013186
ENSJJAG00000016023	ENSJJAP00000013202
ENSJJAG00000016024	ENSJJAP00000013196
ENSJJAG00000016024	ENSJJAP00000013200
ENSJJAG00000016025	ENSJJAP00000013193
ENSJJAG00000016026	ENSJJAP00000013214
ENSJJAG00000016027	ENSJJAP00000013199
ENSJJAG00000016028	ENSJJAP00000013185
ENSJJAG00000016029	ENSJJAP00000013207
ENSJJAG00000016030	ENSJJAP00000013188
ENSJJAG00000016031	ENSJJAP00000013194
ENSJJAG00000016031	ENSJJAP00000013197
ENSJJAG00000016032	ENSJJAP00000013217
ENSJJAG00000016032	ENSJJAP00000013221
ENSJJAG00000016033	ENSJJAP00000013201
ENSJJAG00000016034	ENSJJAP00000013208
ENSJJAG00000016034	ENSJJAP00000013212
ENSJJAG00000016034	ENSJJAP00000013213
ENSJJAG00000016035	ENSJJAP00000013232
ENSJJAG00000016035	ENSJJAP00000013234
ENSJJAG00000016035	ENSJJAP00000013236
ENSJJAG00000016036	ENSJJAP00000013198
ENSJJAG00000016037	ENSJJAP00000013210
ENSJJAG00000016038	ENSJJAP00000013203
ENSJJAG00000016038	ENSJJAP00000013206
ENSJJAG00000016039	ENSJJAP00000013270
ENSJJAG00000016040	ENSJJAP00000013204
ENSJJAG00000016041	ENSJJAP00000013216
ENSJJAG00000016042	ENSJJAP00000013205
ENSJJAG00000016043	ENSJJAP00000013209
ENSJJAG00000016045	ENSJJAP00000013317
ENSJJAG00000016045	ENSJJAP00000013328
ENSJJAG00000016045	ENSJJAP00000013337
ENSJJAG00000016045	ENSJJAP00000013361
ENSJJAG00000016045	ENSJJAP00000013363
ENSJJAG00000016045	ENSJJAP00000013366
ENSJJAG00000016045	ENSJJAP00000013372
ENSJJAG00000016045	ENSJJAP00000013378
ENSJJAG00000016046	ENSJJAP00000013211
ENSJJAG00000016047	ENSJJAP00000013215
ENSJJAG00000016048	ENSJJAP00000013225
ENSJJAG00000016048	ENSJJAP00000013230
ENSJJAG00000016049	ENSJJAP00000013298
ENSJJAG00000016049	ENSJJAP00000013307
ENSJJAG00000016049	ENSJJAP00000013311
ENSJJAG00000016049	ENSJJAP00000013334
ENSJJAG00000016049	ENSJJAP00000013338
ENSJJAG00000016049	ENSJJAP00000013348
ENSJJAG00000016049	ENSJJAP00000013356
ENSJJAG00000016050	ENSJJAP00000013219
ENSJJAG00000016050	ENSJJAP00000013222
ENSJJAG00000016051	ENSJJAP00000013240
ENSJJAG00000016052	ENSJJAP00000013220
ENSJJAG00000016053	ENSJJAP00000013218
ENSJJAG00000016054	ENSJJAP00000013226
ENSJJAG00000016055	ENSJJAP00000013227
ENSJJAG00000016055	ENSJJAP00000013229
ENSJJAG00000016056	ENSJJAP00000013223
ENSJJAG00000016057	ENSJJAP00000013239
ENSJJAG00000016057	ENSJJAP00000013242
ENSJJAG00000016058	ENSJJAP00000013228
ENSJJAG00000016059	ENSJJAP00000013241
ENSJJAG00000016060	ENSJJAP00000013231
ENSJJAG00000016061	ENSJJAP00000013233
ENSJJAG00000016062	ENSJJAP00000013237
ENSJJAG00000016063	ENSJJAP00000013238
ENSJJAG00000016064	ENSJJAP00000013244
ENSJJAG00000016065	ENSJJAP00000013249
ENSJJAG00000016065	ENSJJAP00000013253
ENSJJAG00000016065	ENSJJAP00000013255
ENSJJAG00000016066	ENSJJAP00000013252
ENSJJAG00000016066	ENSJJAP00000013256
ENSJJAG00000016067	ENSJJAP00000013248
ENSJJAG00000016068	ENSJJAP00000013245
ENSJJAG00000016069	ENSJJAP00000013246
ENSJJAG00000016069	ENSJJAP00000013250
ENSJJAG00000016070	ENSJJAP00000013267
ENSJJAG00000016071	ENSJJAP00000013247
ENSJJAG00000016072	ENSJJAP00000013251
ENSJJAG00000016073	ENSJJAP00000013277
ENSJJAG00000016073	ENSJJAP00000013284
ENSJJAG00000016074	ENSJJAP00000013276
ENSJJAG00000016075	ENSJJAP00000013259
ENSJJAG00000016075	ENSJJAP00000013261
ENSJJAG00000016076	ENSJJAP00000013266
ENSJJAG00000016077	ENSJJAP00000013254
ENSJJAG00000016078	ENSJJAP00000013333
ENSJJAG00000016078	ENSJJAP00000013340
ENSJJAG00000016078	ENSJJAP00000013353
ENSJJAG00000016078	ENSJJAP00000013360
ENSJJAG00000016078	ENSJJAP00000013362
ENSJJAG00000016078	ENSJJAP00000013370
ENSJJAG00000016079	ENSJJAP00000013281
ENSJJAG00000016079	ENSJJAP00000013285
ENSJJAG00000016079	ENSJJAP00000013291
ENSJJAG00000016080	ENSJJAP00000013295
ENSJJAG00000016081	ENSJJAP00000013260
ENSJJAG00000016082	ENSJJAP00000013258
ENSJJAG00000016083	ENSJJAP00000013272
ENSJJAG00000016084	ENSJJAP00000013263
ENSJJAG00000016084	ENSJJAP00000013265
ENSJJAG00000016085	ENSJJAP00000013264
ENSJJAG00000016086	ENSJJAP00000013262
ENSJJAG00000016087	ENSJJAP00000013275
ENSJJAG00000016087	ENSJJAP00000013280
ENSJJAG00000016088	ENSJJAP00000013269
ENSJJAG00000016089	ENSJJAP00000013268
ENSJJAG00000016090	ENSJJAP00000013271
ENSJJAG00000016090	ENSJJAP00000013278
ENSJJAG00000016091	ENSJJAP00000013274
ENSJJAG00000016091	ENSJJAP00000013279
ENSJJAG00000016092	ENSJJAP00000013273
ENSJJAG00000016093	ENSJJAP00000013292
ENSJJAG00000016094	ENSJJAP00000013283
ENSJJAG00000016095	ENSJJAP00000013282
ENSJJAG00000016096	ENSJJAP00000013286
ENSJJAG00000016096	ENSJJAP00000013290
ENSJJAG00000016097	ENSJJAP00000013294
ENSJJAG00000016098	ENSJJAP00000013289
ENSJJAG00000016099	ENSJJAP00000013287
ENSJJAG00000016100	ENSJJAP00000013288
ENSJJAG00000016101	ENSJJAP00000013313
ENSJJAG00000016102	ENSJJAP00000013293
ENSJJAG00000016103	ENSJJAP00000013296
ENSJJAG00000016104	ENSJJAP00000013297
ENSJJAG00000016105	ENSJJAP00000013303
ENSJJAG00000016106	ENSJJAP00000013314
ENSJJAG00000016107	ENSJJAP00000013331
ENSJJAG00000016108	ENSJJAP00000013299
ENSJJAG00000016109	ENSJJAP00000013300
ENSJJAG00000016110	ENSJJAP00000013302
ENSJJAG00000016110	ENSJJAP00000013306
ENSJJAG00000016111	ENSJJAP00000013329
ENSJJAG00000016112	ENSJJAP00000013308
ENSJJAG00000016113	ENSJJAP00000013305
ENSJJAG00000016114	ENSJJAP00000013336
ENSJJAG00000016114	ENSJJAP00000013341
ENSJJAG00000016115	ENSJJAP00000013304
ENSJJAG00000016115	ENSJJAP00000013309
ENSJJAG00000016116	ENSJJAP00000013301
ENSJJAG00000016117	ENSJJAP00000013388
ENSJJAG00000016117	ENSJJAP00000013394
ENSJJAG00000016118	ENSJJAP00000013310
ENSJJAG00000016119	ENSJJAP00000013320
ENSJJAG00000016120	ENSJJAP00000013318
ENSJJAG00000016120	ENSJJAP00000013323
ENSJJAG00000016121	ENSJJAP00000013319
ENSJJAG00000016121	ENSJJAP00000013327
ENSJJAG00000016122	ENSJJAP00000013365
ENSJJAG00000016122	ENSJJAP00000013373
ENSJJAG00000016123	ENSJJAP00000013335
ENSJJAG00000016123	ENSJJAP00000013343
ENSJJAG00000016124	ENSJJAP00000013326
ENSJJAG00000016125	ENSJJAP00000013346
ENSJJAG00000016125	ENSJJAP00000013351
ENSJJAG00000016126	ENSJJAP00000013332
ENSJJAG00000016127	ENSJJAP00000013312
ENSJJAG00000016128	ENSJJAP00000013316
ENSJJAG00000016128	ENSJJAP00000013321
ENSJJAG00000016128	ENSJJAP00000013324
ENSJJAG00000016129	ENSJJAP00000013424
ENSJJAG00000016129	ENSJJAP00000013430
ENSJJAG00000016129	ENSJJAP00000013433
ENSJJAG00000016129	ENSJJAP00000013441
ENSJJAG00000016129	ENSJJAP00000013449
ENSJJAG00000016129	ENSJJAP00000013458
ENSJJAG00000016130	ENSJJAP00000013352
ENSJJAG00000016130	ENSJJAP00000013358
ENSJJAG00000016131	ENSJJAP00000013344
ENSJJAG00000016132	ENSJJAP00000013315
ENSJJAG00000016132	ENSJJAP00000013322
ENSJJAG00000016133	ENSJJAP00000013325
ENSJJAG00000016134	ENSJJAP00000013330
ENSJJAG00000016135	ENSJJAP00000013350
ENSJJAG00000016136	ENSJJAP00000013339
ENSJJAG00000016137	ENSJJAP00000013345
ENSJJAG00000016137	ENSJJAP00000013349
ENSJJAG00000016138	ENSJJAP00000013342
ENSJJAG00000016139	ENSJJAP00000013436
ENSJJAG00000016139	ENSJJAP00000013448
ENSJJAG00000016140	ENSJJAP00000013355
ENSJJAG00000016141	ENSJJAP00000013347
ENSJJAG00000016142	ENSJJAP00000013359
ENSJJAG00000016143	ENSJJAP00000013354
ENSJJAG00000016144	ENSJJAP00000013357
ENSJJAG00000016145	ENSJJAP00000013385
ENSJJAG00000016145	ENSJJAP00000013387
ENSJJAG00000016145	ENSJJAP00000013391
ENSJJAG00000016146	ENSJJAP00000013375
ENSJJAG00000016147	ENSJJAP00000013405
ENSJJAG00000016147	ENSJJAP00000013410
ENSJJAG00000016148	ENSJJAP00000013364
ENSJJAG00000016149	ENSJJAP00000013369
ENSJJAG00000016149	ENSJJAP00000013376
ENSJJAG00000016150	ENSJJAP00000013367
ENSJJAG00000016151	ENSJJAP00000013368
ENSJJAG00000016152	ENSJJAP00000013396
ENSJJAG00000016153	ENSJJAP00000013371
ENSJJAG00000016154	ENSJJAP00000013374
ENSJJAG00000016155	ENSJJAP00000013377
ENSJJAG00000016156	ENSJJAP00000013380
ENSJJAG00000016157	ENSJJAP00000013379
ENSJJAG00000016158	ENSJJAP00000013383
ENSJJAG00000016159	ENSJJAP00000013386
ENSJJAG00000016160	ENSJJAP00000013381
ENSJJAG00000016161	ENSJJAP00000013392
ENSJJAG00000016162	ENSJJAP00000013382
ENSJJAG00000016163	ENSJJAP00000013398
ENSJJAG00000016163	ENSJJAP00000013402
ENSJJAG00000016164	ENSJJAP00000013384
ENSJJAG00000016165	ENSJJAP00000013417
ENSJJAG00000016165	ENSJJAP00000013423
ENSJJAG00000016166	ENSJJAP00000013428
ENSJJAG00000016167	ENSJJAP00000013395
ENSJJAG00000016168	ENSJJAP00000013413
ENSJJAG00000016168	ENSJJAP00000013415
ENSJJAG00000016169	ENSJJAP00000013389
ENSJJAG00000016169	ENSJJAP00000013390
ENSJJAG00000016169	ENSJJAP00000013397
ENSJJAG00000016170	ENSJJAP00000013411
ENSJJAG00000016171	ENSJJAP00000013393
ENSJJAG00000016172	ENSJJAP00000013399
ENSJJAG00000016172	ENSJJAP00000013403
